"chr"	"start"	"end"	"wgs_block"	"file_name"
"16"	"13500001"	"13550000"	"b270"	"ukb24304_c16_b270_v1.vcf.gz"
"16"	"13550001"	"13600000"	"b271"	"ukb24304_c16_b271_v1.vcf.gz"
"16"	"13600001"	"13650000"	"b272"	"ukb24304_c16_b272_v1.vcf.gz"
"16"	"13650001"	"13700000"	"b273"	"ukb24304_c16_b273_v1.vcf.gz"
"16"	"13700001"	"13750000"	"b274"	"ukb24304_c16_b274_v1.vcf.gz"
"16"	"13750001"	"13800000"	"b275"	"ukb24304_c16_b275_v1.vcf.gz"
"16"	"13800001"	"13850000"	"b276"	"ukb24304_c16_b276_v1.vcf.gz"
"16"	"13850001"	"13900000"	"b277"	"ukb24304_c16_b277_v1.vcf.gz"
"16"	"13900001"	"13950000"	"b278"	"ukb24304_c16_b278_v1.vcf.gz"
"16"	"13950001"	"1.4e+07"	"b279"	"ukb24304_c16_b279_v1.vcf.gz"
"16"	"14000001"	"14050000"	"b280"	"ukb24304_c16_b280_v1.vcf.gz"
"16"	"14050001"	"14100000"	"b281"	"ukb24304_c16_b281_v1.vcf.gz"
"16"	"14100001"	"14150000"	"b282"	"ukb24304_c16_b282_v1.vcf.gz"
"16"	"14150001"	"14200000"	"b283"	"ukb24304_c16_b283_v1.vcf.gz"
"16"	"14200001"	"14250000"	"b284"	"ukb24304_c16_b284_v1.vcf.gz"
"16"	"14250001"	"14300000"	"b285"	"ukb24304_c16_b285_v1.vcf.gz"
"16"	"14300001"	"14350000"	"b286"	"ukb24304_c16_b286_v1.vcf.gz"
"16"	"14350001"	"14400000"	"b287"	"ukb24304_c16_b287_v1.vcf.gz"
"16"	"14400001"	"14450000"	"b288"	"ukb24304_c16_b288_v1.vcf.gz"
"16"	"14450001"	"14500000"	"b289"	"ukb24304_c16_b289_v1.vcf.gz"
"16"	"14500001"	"14550000"	"b290"	"ukb24304_c16_b290_v1.vcf.gz"
"16"	"14550001"	"14600000"	"b291"	"ukb24304_c16_b291_v1.vcf.gz"
"16"	"14600001"	"14650000"	"b292"	"ukb24304_c16_b292_v1.vcf.gz"
"16"	"14650001"	"14700000"	"b293"	"ukb24304_c16_b293_v1.vcf.gz"
"16"	"14700001"	"14750000"	"b294"	"ukb24304_c16_b294_v1.vcf.gz"
"16"	"14750001"	"14800000"	"b295"	"ukb24304_c16_b295_v1.vcf.gz"
"16"	"14800001"	"14850000"	"b296"	"ukb24304_c16_b296_v1.vcf.gz"
"16"	"14850001"	"14900000"	"b297"	"ukb24304_c16_b297_v1.vcf.gz"
"16"	"14900001"	"14950000"	"b298"	"ukb24304_c16_b298_v1.vcf.gz"
"16"	"14950001"	"1.5e+07"	"b299"	"ukb24304_c16_b299_v1.vcf.gz"
"16"	"15000001"	"15050000"	"b300"	"ukb24304_c16_b300_v1.vcf.gz"
"16"	"15050001"	"15100000"	"b301"	"ukb24304_c16_b301_v1.vcf.gz"
"16"	"15100001"	"15150000"	"b302"	"ukb24304_c16_b302_v1.vcf.gz"
"16"	"15150001"	"15200000"	"b303"	"ukb24304_c16_b303_v1.vcf.gz"
"16"	"15200001"	"15250000"	"b304"	"ukb24304_c16_b304_v1.vcf.gz"
"16"	"15250001"	"15300000"	"b305"	"ukb24304_c16_b305_v1.vcf.gz"
"16"	"15300001"	"15350000"	"b306"	"ukb24304_c16_b306_v1.vcf.gz"
"16"	"15350001"	"15400000"	"b307"	"ukb24304_c16_b307_v1.vcf.gz"
"16"	"15400001"	"15450000"	"b308"	"ukb24304_c16_b308_v1.vcf.gz"
"16"	"15450001"	"15500000"	"b309"	"ukb24304_c16_b309_v1.vcf.gz"
"16"	"15500001"	"15550000"	"b310"	"ukb24304_c16_b310_v1.vcf.gz"
"16"	"15550001"	"15600000"	"b311"	"ukb24304_c16_b311_v1.vcf.gz"
"16"	"15600001"	"15650000"	"b312"	"ukb24304_c16_b312_v1.vcf.gz"
"16"	"15650001"	"15700000"	"b313"	"ukb24304_c16_b313_v1.vcf.gz"
"16"	"15700001"	"15750000"	"b314"	"ukb24304_c16_b314_v1.vcf.gz"
"16"	"15750001"	"15800000"	"b315"	"ukb24304_c16_b315_v1.vcf.gz"
"16"	"15800001"	"15850000"	"b316"	"ukb24304_c16_b316_v1.vcf.gz"
"16"	"15850001"	"15900000"	"b317"	"ukb24304_c16_b317_v1.vcf.gz"
"16"	"15900001"	"15950000"	"b318"	"ukb24304_c16_b318_v1.vcf.gz"
"16"	"15950001"	"1.6e+07"	"b319"	"ukb24304_c16_b319_v1.vcf.gz"
"16"	"16000001"	"16050000"	"b320"	"ukb24304_c16_b320_v1.vcf.gz"
"16"	"16050001"	"16100000"	"b321"	"ukb24304_c16_b321_v1.vcf.gz"
"16"	"16100001"	"16150000"	"b322"	"ukb24304_c16_b322_v1.vcf.gz"
"16"	"16150001"	"16200000"	"b323"	"ukb24304_c16_b323_v1.vcf.gz"
"16"	"16200001"	"16250000"	"b324"	"ukb24304_c16_b324_v1.vcf.gz"
"16"	"16250001"	"16300000"	"b325"	"ukb24304_c16_b325_v1.vcf.gz"
"16"	"16300001"	"16350000"	"b326"	"ukb24304_c16_b326_v1.vcf.gz"
"16"	"16350001"	"16400000"	"b327"	"ukb24304_c16_b327_v1.vcf.gz"
"16"	"16400001"	"16450000"	"b328"	"ukb24304_c16_b328_v1.vcf.gz"
"16"	"16450001"	"16500000"	"b329"	"ukb24304_c16_b329_v1.vcf.gz"
"16"	"16500001"	"16550000"	"b330"	"ukb24304_c16_b330_v1.vcf.gz"
"16"	"16550001"	"16600000"	"b331"	"ukb24304_c16_b331_v1.vcf.gz"
"16"	"16600001"	"16650000"	"b332"	"ukb24304_c16_b332_v1.vcf.gz"
"16"	"16650001"	"16700000"	"b333"	"ukb24304_c16_b333_v1.vcf.gz"
"16"	"16700001"	"16750000"	"b334"	"ukb24304_c16_b334_v1.vcf.gz"
"16"	"16750001"	"16800000"	"b335"	"ukb24304_c16_b335_v1.vcf.gz"
"16"	"16800001"	"16850000"	"b336"	"ukb24304_c16_b336_v1.vcf.gz"
"16"	"16850001"	"16900000"	"b337"	"ukb24304_c16_b337_v1.vcf.gz"
"16"	"16900001"	"16950000"	"b338"	"ukb24304_c16_b338_v1.vcf.gz"
"16"	"16950001"	"1.7e+07"	"b339"	"ukb24304_c16_b339_v1.vcf.gz"
"16"	"17000001"	"17050000"	"b340"	"ukb24304_c16_b340_v1.vcf.gz"
"16"	"17050001"	"17100000"	"b341"	"ukb24304_c16_b341_v1.vcf.gz"
"16"	"17100001"	"17150000"	"b342"	"ukb24304_c16_b342_v1.vcf.gz"
"16"	"17150001"	"17200000"	"b343"	"ukb24304_c16_b343_v1.vcf.gz"
"16"	"17200001"	"17250000"	"b344"	"ukb24304_c16_b344_v1.vcf.gz"
"16"	"17250001"	"17300000"	"b345"	"ukb24304_c16_b345_v1.vcf.gz"
"16"	"17300001"	"17350000"	"b346"	"ukb24304_c16_b346_v1.vcf.gz"
"16"	"17350001"	"17400000"	"b347"	"ukb24304_c16_b347_v1.vcf.gz"
"16"	"17400001"	"17450000"	"b348"	"ukb24304_c16_b348_v1.vcf.gz"
"16"	"17450001"	"17500000"	"b349"	"ukb24304_c16_b349_v1.vcf.gz"
"16"	"17500001"	"17550000"	"b350"	"ukb24304_c16_b350_v1.vcf.gz"
"16"	"17550001"	"17600000"	"b351"	"ukb24304_c16_b351_v1.vcf.gz"
"16"	"17600001"	"17650000"	"b352"	"ukb24304_c16_b352_v1.vcf.gz"
"16"	"17650001"	"17700000"	"b353"	"ukb24304_c16_b353_v1.vcf.gz"
"16"	"17700001"	"17750000"	"b354"	"ukb24304_c16_b354_v1.vcf.gz"
"16"	"17750001"	"17800000"	"b355"	"ukb24304_c16_b355_v1.vcf.gz"
"16"	"17800001"	"17850000"	"b356"	"ukb24304_c16_b356_v1.vcf.gz"
"16"	"17850001"	"17900000"	"b357"	"ukb24304_c16_b357_v1.vcf.gz"
"16"	"17900001"	"17950000"	"b358"	"ukb24304_c16_b358_v1.vcf.gz"
"16"	"17950001"	"1.8e+07"	"b359"	"ukb24304_c16_b359_v1.vcf.gz"
"16"	"18000001"	"18050000"	"b360"	"ukb24304_c16_b360_v1.vcf.gz"
"16"	"18050001"	"18100000"	"b361"	"ukb24304_c16_b361_v1.vcf.gz"
"16"	"18100001"	"18150000"	"b362"	"ukb24304_c16_b362_v1.vcf.gz"
"16"	"18150001"	"18200000"	"b363"	"ukb24304_c16_b363_v1.vcf.gz"
"16"	"18200001"	"18250000"	"b364"	"ukb24304_c16_b364_v1.vcf.gz"
"16"	"18250001"	"18300000"	"b365"	"ukb24304_c16_b365_v1.vcf.gz"
"16"	"18300001"	"18350000"	"b366"	"ukb24304_c16_b366_v1.vcf.gz"
"16"	"18350001"	"18400000"	"b367"	"ukb24304_c16_b367_v1.vcf.gz"
"16"	"18400001"	"18450000"	"b368"	"ukb24304_c16_b368_v1.vcf.gz"
"16"	"18450001"	"18500000"	"b369"	"ukb24304_c16_b369_v1.vcf.gz"
"16"	"18500001"	"18550000"	"b370"	"ukb24304_c16_b370_v1.vcf.gz"
"16"	"18550001"	"18600000"	"b371"	"ukb24304_c16_b371_v1.vcf.gz"
"16"	"18600001"	"18650000"	"b372"	"ukb24304_c16_b372_v1.vcf.gz"
"16"	"18650001"	"18700000"	"b373"	"ukb24304_c16_b373_v1.vcf.gz"
"16"	"18700001"	"18750000"	"b374"	"ukb24304_c16_b374_v1.vcf.gz"
"16"	"18750001"	"18800000"	"b375"	"ukb24304_c16_b375_v1.vcf.gz"
"16"	"18800001"	"18850000"	"b376"	"ukb24304_c16_b376_v1.vcf.gz"
"16"	"18850001"	"18900000"	"b377"	"ukb24304_c16_b377_v1.vcf.gz"
"16"	"18900001"	"18950000"	"b378"	"ukb24304_c16_b378_v1.vcf.gz"
"16"	"18950001"	"1.9e+07"	"b379"	"ukb24304_c16_b379_v1.vcf.gz"
"16"	"19000001"	"19050000"	"b380"	"ukb24304_c16_b380_v1.vcf.gz"
"16"	"19050001"	"19100000"	"b381"	"ukb24304_c16_b381_v1.vcf.gz"
"16"	"19100001"	"19150000"	"b382"	"ukb24304_c16_b382_v1.vcf.gz"
"16"	"19150001"	"19200000"	"b383"	"ukb24304_c16_b383_v1.vcf.gz"
"16"	"19200001"	"19250000"	"b384"	"ukb24304_c16_b384_v1.vcf.gz"
"16"	"19250001"	"19300000"	"b385"	"ukb24304_c16_b385_v1.vcf.gz"
"16"	"19300001"	"19350000"	"b386"	"ukb24304_c16_b386_v1.vcf.gz"
"16"	"19350001"	"19400000"	"b387"	"ukb24304_c16_b387_v1.vcf.gz"
"16"	"19400001"	"19450000"	"b388"	"ukb24304_c16_b388_v1.vcf.gz"
"16"	"19450001"	"19500000"	"b389"	"ukb24304_c16_b389_v1.vcf.gz"
"16"	"19500001"	"19550000"	"b390"	"ukb24304_c16_b390_v1.vcf.gz"
"16"	"19550001"	"19600000"	"b391"	"ukb24304_c16_b391_v1.vcf.gz"
"16"	"19600001"	"19650000"	"b392"	"ukb24304_c16_b392_v1.vcf.gz"
"16"	"19650001"	"19700000"	"b393"	"ukb24304_c16_b393_v1.vcf.gz"
"16"	"19700001"	"19750000"	"b394"	"ukb24304_c16_b394_v1.vcf.gz"
"16"	"19750001"	"19800000"	"b395"	"ukb24304_c16_b395_v1.vcf.gz"
"16"	"19800001"	"19850000"	"b396"	"ukb24304_c16_b396_v1.vcf.gz"
"16"	"19850001"	"19900000"	"b397"	"ukb24304_c16_b397_v1.vcf.gz"
"16"	"19900001"	"19950000"	"b398"	"ukb24304_c16_b398_v1.vcf.gz"
"16"	"19950001"	"2e+07"	"b399"	"ukb24304_c16_b399_v1.vcf.gz"
"16"	"20000001"	"20050000"	"b400"	"ukb24304_c16_b400_v1.vcf.gz"
"16"	"20050001"	"20100000"	"b401"	"ukb24304_c16_b401_v1.vcf.gz"
"16"	"20100001"	"20150000"	"b402"	"ukb24304_c16_b402_v1.vcf.gz"
"16"	"20150001"	"20200000"	"b403"	"ukb24304_c16_b403_v1.vcf.gz"
"16"	"20200001"	"20250000"	"b404"	"ukb24304_c16_b404_v1.vcf.gz"
"16"	"20250001"	"20300000"	"b405"	"ukb24304_c16_b405_v1.vcf.gz"
"16"	"20300001"	"20350000"	"b406"	"ukb24304_c16_b406_v1.vcf.gz"
"16"	"20350001"	"20400000"	"b407"	"ukb24304_c16_b407_v1.vcf.gz"
"16"	"20400001"	"20450000"	"b408"	"ukb24304_c16_b408_v1.vcf.gz"
"16"	"20450001"	"20500000"	"b409"	"ukb24304_c16_b409_v1.vcf.gz"
"16"	"20500001"	"20550000"	"b410"	"ukb24304_c16_b410_v1.vcf.gz"
"16"	"20550001"	"20600000"	"b411"	"ukb24304_c16_b411_v1.vcf.gz"
"16"	"20600001"	"20650000"	"b412"	"ukb24304_c16_b412_v1.vcf.gz"
"16"	"20650001"	"20700000"	"b413"	"ukb24304_c16_b413_v1.vcf.gz"
"16"	"20700001"	"20750000"	"b414"	"ukb24304_c16_b414_v1.vcf.gz"
"16"	"20750001"	"20800000"	"b415"	"ukb24304_c16_b415_v1.vcf.gz"
"16"	"20800001"	"20850000"	"b416"	"ukb24304_c16_b416_v1.vcf.gz"
"16"	"20850001"	"20900000"	"b417"	"ukb24304_c16_b417_v1.vcf.gz"
"16"	"20900001"	"20950000"	"b418"	"ukb24304_c16_b418_v1.vcf.gz"
"16"	"20950001"	"2.1e+07"	"b419"	"ukb24304_c16_b419_v1.vcf.gz"
"16"	"21000001"	"21050000"	"b420"	"ukb24304_c16_b420_v1.vcf.gz"
"16"	"21050001"	"21100000"	"b421"	"ukb24304_c16_b421_v1.vcf.gz"
"16"	"21100001"	"21150000"	"b422"	"ukb24304_c16_b422_v1.vcf.gz"
"16"	"21150001"	"21200000"	"b423"	"ukb24304_c16_b423_v1.vcf.gz"
"16"	"21200001"	"21250000"	"b424"	"ukb24304_c16_b424_v1.vcf.gz"
"16"	"21250001"	"21300000"	"b425"	"ukb24304_c16_b425_v1.vcf.gz"
"16"	"21300001"	"21350000"	"b426"	"ukb24304_c16_b426_v1.vcf.gz"
"16"	"21350001"	"21400000"	"b427"	"ukb24304_c16_b427_v1.vcf.gz"
"16"	"21400001"	"21450000"	"b428"	"ukb24304_c16_b428_v1.vcf.gz"
"16"	"21450001"	"21500000"	"b429"	"ukb24304_c16_b429_v1.vcf.gz"
"16"	"21500001"	"21550000"	"b430"	"ukb24304_c16_b430_v1.vcf.gz"
"16"	"21550001"	"21600000"	"b431"	"ukb24304_c16_b431_v1.vcf.gz"
"16"	"21600001"	"21650000"	"b432"	"ukb24304_c16_b432_v1.vcf.gz"
"16"	"21650001"	"21700000"	"b433"	"ukb24304_c16_b433_v1.vcf.gz"
"16"	"21700001"	"21750000"	"b434"	"ukb24304_c16_b434_v1.vcf.gz"
"16"	"21750001"	"21800000"	"b435"	"ukb24304_c16_b435_v1.vcf.gz"
"16"	"21800001"	"21850000"	"b436"	"ukb24304_c16_b436_v1.vcf.gz"
"16"	"21850001"	"21900000"	"b437"	"ukb24304_c16_b437_v1.vcf.gz"
"16"	"21900001"	"21950000"	"b438"	"ukb24304_c16_b438_v1.vcf.gz"
"16"	"21950001"	"2.2e+07"	"b439"	"ukb24304_c16_b439_v1.vcf.gz"
"16"	"22000001"	"22050000"	"b440"	"ukb24304_c16_b440_v1.vcf.gz"
"16"	"22050001"	"22100000"	"b441"	"ukb24304_c16_b441_v1.vcf.gz"
"16"	"22100001"	"22150000"	"b442"	"ukb24304_c16_b442_v1.vcf.gz"
"16"	"22150001"	"22200000"	"b443"	"ukb24304_c16_b443_v1.vcf.gz"
"16"	"22200001"	"22250000"	"b444"	"ukb24304_c16_b444_v1.vcf.gz"
"16"	"22250001"	"22300000"	"b445"	"ukb24304_c16_b445_v1.vcf.gz"
"16"	"22300001"	"22350000"	"b446"	"ukb24304_c16_b446_v1.vcf.gz"
"16"	"22350001"	"22400000"	"b447"	"ukb24304_c16_b447_v1.vcf.gz"
"16"	"22400001"	"22450000"	"b448"	"ukb24304_c16_b448_v1.vcf.gz"
"16"	"22450001"	"22500000"	"b449"	"ukb24304_c16_b449_v1.vcf.gz"
"16"	"22500001"	"22550000"	"b450"	"ukb24304_c16_b450_v1.vcf.gz"
"16"	"22550001"	"22600000"	"b451"	"ukb24304_c16_b451_v1.vcf.gz"
"16"	"22600001"	"22650000"	"b452"	"ukb24304_c16_b452_v1.vcf.gz"
"16"	"22650001"	"22700000"	"b453"	"ukb24304_c16_b453_v1.vcf.gz"
"16"	"22700001"	"22750000"	"b454"	"ukb24304_c16_b454_v1.vcf.gz"
"16"	"22750001"	"22800000"	"b455"	"ukb24304_c16_b455_v1.vcf.gz"
"16"	"22800001"	"22850000"	"b456"	"ukb24304_c16_b456_v1.vcf.gz"
"16"	"22850001"	"22900000"	"b457"	"ukb24304_c16_b457_v1.vcf.gz"
"16"	"22900001"	"22950000"	"b458"	"ukb24304_c16_b458_v1.vcf.gz"
"16"	"22950001"	"2.3e+07"	"b459"	"ukb24304_c16_b459_v1.vcf.gz"
"16"	"23000001"	"23050000"	"b460"	"ukb24304_c16_b460_v1.vcf.gz"
"16"	"23050001"	"23100000"	"b461"	"ukb24304_c16_b461_v1.vcf.gz"
"16"	"23100001"	"23150000"	"b462"	"ukb24304_c16_b462_v1.vcf.gz"
"16"	"23150001"	"23200000"	"b463"	"ukb24304_c16_b463_v1.vcf.gz"
"16"	"23200001"	"23250000"	"b464"	"ukb24304_c16_b464_v1.vcf.gz"
"16"	"23250001"	"23300000"	"b465"	"ukb24304_c16_b465_v1.vcf.gz"
"16"	"23300001"	"23350000"	"b466"	"ukb24304_c16_b466_v1.vcf.gz"
"16"	"23350001"	"23400000"	"b467"	"ukb24304_c16_b467_v1.vcf.gz"
"16"	"23400001"	"23450000"	"b468"	"ukb24304_c16_b468_v1.vcf.gz"
"16"	"23450001"	"23500000"	"b469"	"ukb24304_c16_b469_v1.vcf.gz"
"16"	"23500001"	"23550000"	"b470"	"ukb24304_c16_b470_v1.vcf.gz"
"16"	"23550001"	"23600000"	"b471"	"ukb24304_c16_b471_v1.vcf.gz"
"16"	"23600001"	"23650000"	"b472"	"ukb24304_c16_b472_v1.vcf.gz"
"16"	"23650001"	"23700000"	"b473"	"ukb24304_c16_b473_v1.vcf.gz"
"16"	"23700001"	"23750000"	"b474"	"ukb24304_c16_b474_v1.vcf.gz"
"16"	"23750001"	"23800000"	"b475"	"ukb24304_c16_b475_v1.vcf.gz"
"16"	"23800001"	"23850000"	"b476"	"ukb24304_c16_b476_v1.vcf.gz"
"16"	"23850001"	"23900000"	"b477"	"ukb24304_c16_b477_v1.vcf.gz"
"16"	"23900001"	"23950000"	"b478"	"ukb24304_c16_b478_v1.vcf.gz"
"16"	"23950001"	"2.4e+07"	"b479"	"ukb24304_c16_b479_v1.vcf.gz"
"16"	"24000001"	"24050000"	"b480"	"ukb24304_c16_b480_v1.vcf.gz"
"16"	"24050001"	"24100000"	"b481"	"ukb24304_c16_b481_v1.vcf.gz"
"16"	"24100001"	"24150000"	"b482"	"ukb24304_c16_b482_v1.vcf.gz"
"16"	"24150001"	"24200000"	"b483"	"ukb24304_c16_b483_v1.vcf.gz"
"16"	"24200001"	"24250000"	"b484"	"ukb24304_c16_b484_v1.vcf.gz"
"16"	"24250001"	"24300000"	"b485"	"ukb24304_c16_b485_v1.vcf.gz"
"16"	"24300001"	"24350000"	"b486"	"ukb24304_c16_b486_v1.vcf.gz"
"16"	"24350001"	"24400000"	"b487"	"ukb24304_c16_b487_v1.vcf.gz"
"16"	"24400001"	"24450000"	"b488"	"ukb24304_c16_b488_v1.vcf.gz"
"16"	"24450001"	"24500000"	"b489"	"ukb24304_c16_b489_v1.vcf.gz"
"16"	"24500001"	"24550000"	"b490"	"ukb24304_c16_b490_v1.vcf.gz"
"16"	"24550001"	"24600000"	"b491"	"ukb24304_c16_b491_v1.vcf.gz"
"16"	"24600001"	"24650000"	"b492"	"ukb24304_c16_b492_v1.vcf.gz"
"16"	"24650001"	"24700000"	"b493"	"ukb24304_c16_b493_v1.vcf.gz"
"16"	"24700001"	"24750000"	"b494"	"ukb24304_c16_b494_v1.vcf.gz"
"16"	"24750001"	"24800000"	"b495"	"ukb24304_c16_b495_v1.vcf.gz"
"16"	"24800001"	"24850000"	"b496"	"ukb24304_c16_b496_v1.vcf.gz"
"16"	"24850001"	"24900000"	"b497"	"ukb24304_c16_b497_v1.vcf.gz"
"16"	"24900001"	"24950000"	"b498"	"ukb24304_c16_b498_v1.vcf.gz"
"16"	"24950001"	"2.5e+07"	"b499"	"ukb24304_c16_b499_v1.vcf.gz"
"16"	"25000001"	"25050000"	"b500"	"ukb24304_c16_b500_v1.vcf.gz"
"16"	"25050001"	"25100000"	"b501"	"ukb24304_c16_b501_v1.vcf.gz"
"16"	"25100001"	"25150000"	"b502"	"ukb24304_c16_b502_v1.vcf.gz"
"16"	"25150001"	"25200000"	"b503"	"ukb24304_c16_b503_v1.vcf.gz"
"16"	"25200001"	"25250000"	"b504"	"ukb24304_c16_b504_v1.vcf.gz"
"16"	"25250001"	"25300000"	"b505"	"ukb24304_c16_b505_v1.vcf.gz"
"16"	"25300001"	"25350000"	"b506"	"ukb24304_c16_b506_v1.vcf.gz"
"16"	"25350001"	"25400000"	"b507"	"ukb24304_c16_b507_v1.vcf.gz"
"16"	"25400001"	"25450000"	"b508"	"ukb24304_c16_b508_v1.vcf.gz"
"16"	"25450001"	"25500000"	"b509"	"ukb24304_c16_b509_v1.vcf.gz"
"16"	"25500001"	"25550000"	"b510"	"ukb24304_c16_b510_v1.vcf.gz"
"16"	"25550001"	"25600000"	"b511"	"ukb24304_c16_b511_v1.vcf.gz"
"16"	"25600001"	"25650000"	"b512"	"ukb24304_c16_b512_v1.vcf.gz"
"16"	"25650001"	"25700000"	"b513"	"ukb24304_c16_b513_v1.vcf.gz"
"16"	"25700001"	"25750000"	"b514"	"ukb24304_c16_b514_v1.vcf.gz"
"16"	"25750001"	"25800000"	"b515"	"ukb24304_c16_b515_v1.vcf.gz"
"16"	"25800001"	"25850000"	"b516"	"ukb24304_c16_b516_v1.vcf.gz"
"16"	"25850001"	"25900000"	"b517"	"ukb24304_c16_b517_v1.vcf.gz"
"16"	"25900001"	"25950000"	"b518"	"ukb24304_c16_b518_v1.vcf.gz"
"16"	"25950001"	"2.6e+07"	"b519"	"ukb24304_c16_b519_v1.vcf.gz"
"16"	"26000001"	"26050000"	"b520"	"ukb24304_c16_b520_v1.vcf.gz"
"16"	"26050001"	"26100000"	"b521"	"ukb24304_c16_b521_v1.vcf.gz"
"16"	"26100001"	"26150000"	"b522"	"ukb24304_c16_b522_v1.vcf.gz"
"16"	"26150001"	"26200000"	"b523"	"ukb24304_c16_b523_v1.vcf.gz"
"16"	"26200001"	"26250000"	"b524"	"ukb24304_c16_b524_v1.vcf.gz"
"16"	"26250001"	"26300000"	"b525"	"ukb24304_c16_b525_v1.vcf.gz"
"16"	"26300001"	"26350000"	"b526"	"ukb24304_c16_b526_v1.vcf.gz"
"16"	"26350001"	"26400000"	"b527"	"ukb24304_c16_b527_v1.vcf.gz"
"16"	"26400001"	"26450000"	"b528"	"ukb24304_c16_b528_v1.vcf.gz"
"16"	"26450001"	"26500000"	"b529"	"ukb24304_c16_b529_v1.vcf.gz"
"16"	"26500001"	"26550000"	"b530"	"ukb24304_c16_b530_v1.vcf.gz"
"16"	"26550001"	"26600000"	"b531"	"ukb24304_c16_b531_v1.vcf.gz"
"16"	"26600001"	"26650000"	"b532"	"ukb24304_c16_b532_v1.vcf.gz"
"16"	"26650001"	"26700000"	"b533"	"ukb24304_c16_b533_v1.vcf.gz"
"16"	"26700001"	"26750000"	"b534"	"ukb24304_c16_b534_v1.vcf.gz"
"16"	"26750001"	"26800000"	"b535"	"ukb24304_c16_b535_v1.vcf.gz"
"16"	"26800001"	"26850000"	"b536"	"ukb24304_c16_b536_v1.vcf.gz"
"16"	"26850001"	"26900000"	"b537"	"ukb24304_c16_b537_v1.vcf.gz"
"16"	"26900001"	"26950000"	"b538"	"ukb24304_c16_b538_v1.vcf.gz"
"16"	"26950001"	"2.7e+07"	"b539"	"ukb24304_c16_b539_v1.vcf.gz"
"16"	"27000001"	"27050000"	"b540"	"ukb24304_c16_b540_v1.vcf.gz"
"16"	"27050001"	"27100000"	"b541"	"ukb24304_c16_b541_v1.vcf.gz"
"16"	"27100001"	"27150000"	"b542"	"ukb24304_c16_b542_v1.vcf.gz"
"16"	"27150001"	"27200000"	"b543"	"ukb24304_c16_b543_v1.vcf.gz"
"16"	"27200001"	"27250000"	"b544"	"ukb24304_c16_b544_v1.vcf.gz"
"16"	"27250001"	"27300000"	"b545"	"ukb24304_c16_b545_v1.vcf.gz"
"16"	"27300001"	"27350000"	"b546"	"ukb24304_c16_b546_v1.vcf.gz"
"16"	"27350001"	"27400000"	"b547"	"ukb24304_c16_b547_v1.vcf.gz"
"16"	"27400001"	"27450000"	"b548"	"ukb24304_c16_b548_v1.vcf.gz"
"16"	"27450001"	"27500000"	"b549"	"ukb24304_c16_b549_v1.vcf.gz"
"16"	"27500001"	"27550000"	"b550"	"ukb24304_c16_b550_v1.vcf.gz"
"16"	"27550001"	"27600000"	"b551"	"ukb24304_c16_b551_v1.vcf.gz"
"16"	"27600001"	"27650000"	"b552"	"ukb24304_c16_b552_v1.vcf.gz"
"16"	"27650001"	"27700000"	"b553"	"ukb24304_c16_b553_v1.vcf.gz"
"16"	"27700001"	"27750000"	"b554"	"ukb24304_c16_b554_v1.vcf.gz"
"16"	"27750001"	"27800000"	"b555"	"ukb24304_c16_b555_v1.vcf.gz"
"16"	"27800001"	"27850000"	"b556"	"ukb24304_c16_b556_v1.vcf.gz"
"16"	"27850001"	"27900000"	"b557"	"ukb24304_c16_b557_v1.vcf.gz"
"16"	"27900001"	"27950000"	"b558"	"ukb24304_c16_b558_v1.vcf.gz"
"16"	"27950001"	"2.8e+07"	"b559"	"ukb24304_c16_b559_v1.vcf.gz"
"16"	"28000001"	"28050000"	"b560"	"ukb24304_c16_b560_v1.vcf.gz"
"16"	"28050001"	"28100000"	"b561"	"ukb24304_c16_b561_v1.vcf.gz"
"16"	"28100001"	"28150000"	"b562"	"ukb24304_c16_b562_v1.vcf.gz"
"16"	"28150001"	"28200000"	"b563"	"ukb24304_c16_b563_v1.vcf.gz"
"16"	"28200001"	"28250000"	"b564"	"ukb24304_c16_b564_v1.vcf.gz"
"16"	"28250001"	"28300000"	"b565"	"ukb24304_c16_b565_v1.vcf.gz"
"16"	"28300001"	"28350000"	"b566"	"ukb24304_c16_b566_v1.vcf.gz"
"16"	"28350001"	"28400000"	"b567"	"ukb24304_c16_b567_v1.vcf.gz"
"16"	"28400001"	"28450000"	"b568"	"ukb24304_c16_b568_v1.vcf.gz"
"16"	"28450001"	"28500000"	"b569"	"ukb24304_c16_b569_v1.vcf.gz"
"16"	"28500001"	"28550000"	"b570"	"ukb24304_c16_b570_v1.vcf.gz"
"16"	"28550001"	"28600000"	"b571"	"ukb24304_c16_b571_v1.vcf.gz"
"16"	"28600001"	"28650000"	"b572"	"ukb24304_c16_b572_v1.vcf.gz"
"16"	"28650001"	"28700000"	"b573"	"ukb24304_c16_b573_v1.vcf.gz"
"16"	"28700001"	"28750000"	"b574"	"ukb24304_c16_b574_v1.vcf.gz"
"16"	"28750001"	"28800000"	"b575"	"ukb24304_c16_b575_v1.vcf.gz"
"16"	"28800001"	"28850000"	"b576"	"ukb24304_c16_b576_v1.vcf.gz"
"16"	"28850001"	"28900000"	"b577"	"ukb24304_c16_b577_v1.vcf.gz"
"16"	"28900001"	"28950000"	"b578"	"ukb24304_c16_b578_v1.vcf.gz"
